2f28850e7f857670d5dc5ddec19a3b30884f9a8f1b29e90ae3f7c3dff3c7daab,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,true,Normal,2,1,130,139,106.92,Exceeds cut-off
afc8825d9999513525d81f40de1b410e910de4c72df067cac9c67f33ce568eb5,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,true,Normal,2,1,130,140,107.69,Exceeds cut-off
0e4ea8f72b66e0fc8beb4509cb4511d5cabbc7518a07327cbf373ae8bd58648c,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,true,Normal,2,1,130,131,100.77,Exceeds cut-off
8aa45c8964f9e62ed90e0f7f3c67dc1c6634f9f9cb99b5fc5313bddeb644aaee,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,true,Normal,2,1,130,157,120.77,Exceeds cut-off
6462fdb33be657986fae05b6e1896c631fd09c05150df560704dda95eb732f35,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,2,1,130,129,99.23,Within cut-off
081fa0dd90607c44d2d5d15bb59fec67942626da592644a2abb86266eb6a6057,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,2,1,130,126,96.92,Within cut-off
4b48709bf621eac543a25c1bf5e275f79e0551ee7a8c05041f7fd696960ccd0c,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,2,1,130,118,90.77,Within cut-off
a2c3aa6c144ef9825422bdec6fc8bd35ea8b5bfca499f35e6c0166dcc5d67695,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,2,1,130,120,92.31,Within cut-off
8f960250ce083048c9a2d99481060554978eb72f0ad7f0367a547a432757bd33,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,2,1,130,126,96.92,Within cut-off
8e41314ec1f6379ba768e410c997780e657517ae9d5a68976ef4a26f95574fb8,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,true,Normal,2,1,130,147,113.08,Exceeds cut-off
18e0d9e6720aae86224cbd56156f35e15af0e071bcecf3632af8dd3cf94f2703,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,true,Normal,2,1,130,147,113.08,Exceeds cut-off
ee15c6d59095f242a49e1a22729f10890d775e1ee0ce33761abb12334d4834fa,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,2,1,130,123,94.62,Within cut-off
a97838181dd8959bea9cbd17fa89cc607382b21fa39377168655fd2218557c1e,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,true,Normal,2,1,130,132,101.54,Exceeds cut-off
