3c050beeb3ba94cd92a84ee49dbe2ac4c514d659d96e987333c85795f12def22,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,182QwrqzWHmiBgjdC1pTQs1t1rdBGUHiQYm2F6 ,blockchainresearchgroup,false,Normal,1,1,500,338,67.6,Within cut-off
3729a4f776e01e7d4103deecce3a192f1e464821a3d1e21f05ea863f660ec5e5,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,14gtzt3XZVT3Mf61uAQoGEXxGgP6yc41awynzg,sla-cloudservice,false,Normal,1,2,500,316,63.2,Within cut-off
9bdbaecccb901bf71cc17d7cddccd6ae1f9ec93e8477b16e665e0346d689b96f,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,1UuPVjnTvewdSaw9Xe8XL1HzaTBYVi2yG8xZVD,yahoo,false,Normal,1,3,580,573,98.79,Within cut-off
8b2caa0439bc4fb05d45451fa964f84d65d0d81c1e7d214a2433c0ebc0617382,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,1VfSM1pC2qtFQaYHcYirGc8tMFUDLnJLjn5JPo,ebay,false,Normal,1,4,1200,344,28.67,Within cut-off
8df7c991a144fb49a49f53f1ea7346fc5c29e22854a3c915fc5f6c949fcb2dc0,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,17mY9QAim8i8XcQxVsUC6ficQTNYpKunmtwQQG ,google,false,Normal,1,5,750,206,27.47,Within cut-off
c6f76508f28743503b8e8dbcb54b9f3ef6253ee55cfd0cda3c1983c87bb97d45,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,1FjDokjwzYtT2mtWsk7irGY37hskaTtiXtjKWa,example,false,Normal,1,6,470,226,48.09,Within cut-off
6aa9d7974bd1e72ee54d4abb8d9fcbd180bfddc6358e10e46b0f0aff753961eb,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,1FX8jcXgN4dj36xvowFoo6ELkrv44rNS3k6AR9,paypal,false,Normal,1,7,2200,1181,53.68,Within cut-off
f1bbf3e1930182642e8f62bf59b5b015cbc98d5e482a8a1d2f43a9c705dd78ba,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,1VTzdPGnDbX8e6L4W1iDn2uGryReC7LU5fKkWA,bing,false,Normal,1,8,1450,287,19.79,Within cut-off
378ab797ed26aeb1277e12eeb64e99bc5599f4877ed158f504b58711c3224c42,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,1DYbGBPcrZYArYvyGhkrs1i2N59W8o1w2cENtn,techcrunch,true,Normal,1,9,500,1247,249.4,Exceeds cut-off
177d7ec8a3e33b7c16c9bd38b456df6fb06a5aff30ad7b363948a75ca8717e31,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,1JHcLQ4a8vtPb5UgVJkYyHrdAzX4KHimSaoEiQ,mashable,true,Not Responsive,1,10,1000,231,23.1,Within cut-off
