http://bcrg.azurewebsites.net/,Yes,1965,1,2020-04-07T01:47:55.119
http://bcrg.azurewebsites.net/,Yes,440,2,2020-04-07T01:48:09.882
http://bcrg.azurewebsites.net/,Yes,417,3,2020-04-07T01:48:20.827
http://bcrg.azurewebsites.net/,Yes,2134,4,2020-04-07T01:48:31.651
http://bcrg.azurewebsites.net/,Yes,394,5,2020-04-07T01:48:44.258
http://bcrg.azurewebsites.net/,Yes,416,6,2020-04-07T01:48:55.005
http://bcrg.azurewebsites.net/,Yes,394,7,2020-04-07T01:49:05.786
http://bcrg.azurewebsites.net/,Yes,402,8,2020-04-07T01:49:16.556
http://bcrg.azurewebsites.net/,Yes,332,9,2020-04-07T01:49:27.336
http://bcrg.azurewebsites.net/,Yes,378,10,2020-04-07T01:49:38.053
http://bcrg.azurewebsites.net/,Yes,383,11,2020-04-07T01:49:49.163
http://bcrg.azurewebsites.net/,Yes,434,12,2020-04-07T01:49:59.926
http://bcrg.azurewebsites.net/,Yes,387,13,2020-04-07T01:50:10.793
http://bcrg.azurewebsites.net/,Yes,430,14,2020-04-07T01:50:21.630
http://bcrg.azurewebsites.net/,Yes,471,15,2020-04-07T01:50:32.421
http://bcrg.azurewebsites.net/,Yes,405,16,2020-04-07T01:50:43.269
http://bcrg.azurewebsites.net/,Yes,370,1,2020-04-07T01:51:56.015
http://bcrg.azurewebsites.net/,Yes,385,2,2020-04-07T01:52:06.972
http://bcrg.azurewebsites.net/,Yes,402,3,2020-04-07T01:52:17.736
http://bcrg.azurewebsites.net/,Yes,390,4,2020-04-07T01:52:28.519
http://bcrg.azurewebsites.net/,Yes,394,5,2020-04-07T01:52:39.289
http://bcrg.azurewebsites.net/,Yes,394,6,2020-04-07T01:52:50.048
http://bcrg.azurewebsites.net/,Yes,397,7,2020-04-07T01:53:00.834
http://bcrg.azurewebsites.net/,Yes,391,8,2020-04-07T01:53:11.911
http://bcrg.azurewebsites.net/,Yes,377,9,2020-04-07T01:53:22.721
http://bcrg.azurewebsites.net/,Yes,407,10,2020-04-07T01:53:33.556
http://bcrg.azurewebsites.net/,Yes,413,11,2020-04-07T01:53:44.441
http://bcrg.azurewebsites.net/,Yes,380,12,2020-04-07T01:53:55.217
http://bcrg.azurewebsites.net/,Yes,366,13,2020-04-07T01:54:05.944
http://bcrg.azurewebsites.net/,Yes,519,14,2020-04-07T01:54:16.667
http://bcrg.azurewebsites.net/,Yes,424,15,2020-04-07T01:54:27.533
http://bcrg.azurewebsites.net/,Yes,394,16,2020-04-07T01:54:38.317
https://www.wikipedia.org/,Yes,114,0,2020-04-07T02:29:05.474
https://www.wikipedia.org/,Yes,109,0,2020-04-07T02:39:21.775
https://www.wikipedia.org/,Yes,112,0,2020-04-07T02:39:32.807
https://www.wikipedia.org/,Yes,116,0,2020-04-07T02:39:43.174
https://www.wikipedia.org/,Yes,111,0,2020-04-07T02:39:53.527
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:40:03.887
https://www.wikipedia.org/,Yes,180,0,2020-04-07T02:40:14.301
https://www.wikipedia.org/,Yes,124,0,2020-04-07T02:40:24.742
https://www.wikipedia.org/,Yes,123,0,2020-04-07T02:40:35.155
https://www.wikipedia.org/,Yes,113,0,2020-04-07T02:40:45.615
https://www.wikipedia.org/,Yes,116,0,2020-04-07T02:40:56.003
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:41:06.448
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:41:16.836
https://www.wikipedia.org/,Yes,122,0,2020-04-07T02:41:27.239
https://www.wikipedia.org/,Yes,122,0,2020-04-07T02:41:37.676
https://www.wikipedia.org/,Yes,110,0,2020-04-07T02:41:48.042
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:41:58.406
https://www.wikipedia.org/,Yes,115,0,2020-04-07T02:42:08.780
https://www.wikipedia.org/,Yes,105,0,2020-04-07T02:42:19.184
https://www.wikipedia.org/,Yes,113,0,2020-04-07T02:42:29.551
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:42:52.688
https://www.wikipedia.org/,Yes,134,0,2020-04-07T02:43:03.637
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:43:14.069
https://www.wikipedia.org/,Yes,116,0,2020-04-07T02:43:24.455
https://www.wikipedia.org/,Yes,111,0,2020-04-07T02:43:34.839
https://www.wikipedia.org/,Yes,127,0,2020-04-07T02:43:45.216
https://www.wikipedia.org/,Yes,192,0,2020-04-07T02:43:55.639
https://www.wikipedia.org/,Yes,123,0,2020-04-07T02:44:06.163
https://www.wikipedia.org/,Yes,123,0,2020-04-07T02:44:16.544
https://www.wikipedia.org/,Yes,117,0,2020-04-07T02:44:26.923
https://www.wikipedia.org/,Yes,164,0,2020-04-07T02:44:37.291
https://www.wikipedia.org/,Yes,107,0,2020-04-07T02:44:47.695
https://www.wikipedia.org/,Yes,116,0,2020-04-07T02:44:58.074
https://www.wikipedia.org/,Yes,131,0,2020-04-07T02:45:08.437
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:45:18.819
https://www.wikipedia.org/,Yes,132,0,2020-04-07T02:46:13.539
https://www.wikipedia.org/,Yes,113,0,2020-04-07T02:46:24.445
https://www.wikipedia.org/,Yes,113,0,2020-04-07T02:46:34.834
https://www.wikipedia.org/,Yes,105,0,2020-04-07T02:46:45.197
https://www.wikipedia.org/,Yes,109,0,2020-04-07T02:46:55.587
https://www.wikipedia.org/,Yes,105,0,2020-04-07T02:47:05.967
https://www.wikipedia.org/,Yes,109,0,2020-04-07T02:47:16.322
https://www.wikipedia.org/,Yes,107,0,2020-04-07T02:47:26.684
https://www.wikipedia.org/,Yes,122,0,2020-04-07T02:47:37.066
https://www.wikipedia.org/,Yes,116,0,2020-04-07T02:47:47.448
https://www.wikipedia.org/,Yes,121,0,2020-04-07T02:47:57.814
https://www.wikipedia.org/,Yes,107,0,2020-04-07T02:48:09.209
https://www.wikipedia.org/,Yes,112,0,2020-04-07T02:48:19.573
https://www.wikipedia.org/,Yes,112,0,2020-04-07T02:48:29.937
https://www.wikipedia.org/,Yes,122,0,2020-04-07T02:48:40.285
https://www.wikipedia.org/,Yes,109,0,2020-04-07T02:48:50.680
https://www.wikipedia.org/,Yes,127,0,2020-04-07T02:49:01.031
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:49:11.429
https://www.wikipedia.org/,Yes,115,0,2020-04-07T02:49:21.920
https://www.wikipedia.org/,Yes,119,0,2020-04-07T02:49:32.516
https://www.wikipedia.org/,Yes,119,0,2020-04-07T02:49:42.938
https://www.wikipedia.org/,Yes,115,0,2020-04-07T02:49:53.299
https://www.wikipedia.org/,Yes,116,0,2020-04-07T02:50:03.662
https://www.wikipedia.org/,Yes,107,0,2020-04-07T02:50:14.022
https://www.wikipedia.org/,Yes,156,0,2020-04-07T02:50:24.380
https://www.wikipedia.org/,Yes,110,0,2020-04-07T02:50:34.809
https://www.wikipedia.org/,Yes,113,0,2020-04-07T02:50:45.216
https://www.wikipedia.org/,Yes,117,0,2020-04-07T02:50:55.658
https://www.wikipedia.org/,Yes,123,0,2020-04-07T02:51:06.499
https://www.wikipedia.org/,Yes,133,0,2020-04-07T02:51:16.868
https://www.wikipedia.org/,Yes,138,0,2020-04-07T02:51:27.279
https://www.wikipedia.org/,Yes,124,0,2020-04-07T02:51:37.737
https://www.wikipedia.org/,Yes,117,0,2020-04-07T02:51:48.120
https://www.wikipedia.org/,Yes,105,0,2020-04-07T02:51:58.475
https://www.wikipedia.org/,Yes,108,0,2020-04-07T02:52:08.814
https://www.wikipedia.org/,Yes,109,0,2020-04-07T02:52:19.145
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:52:29.513
https://www.wikipedia.org/,Yes,116,0,2020-04-07T02:52:39.923
https://www.wikipedia.org/,Yes,119,0,2020-04-07T02:52:50.276
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:53:00.656
https://www.wikipedia.org/,Yes,102,0,2020-04-07T02:53:11.040
https://www.wikipedia.org/,Yes,135,0,2020-04-07T02:53:21.387
https://www.wikipedia.org/,Yes,117,0,2020-04-07T02:53:31.770
https://www.wikipedia.org/,Yes,123,0,2020-04-07T02:53:42.147
https://www.wikipedia.org/,Yes,117,0,2020-04-07T02:53:52.519
https://www.wikipedia.org/,Yes,109,0,2020-04-07T02:54:02.892
https://www.wikipedia.org/,Yes,110,0,2020-04-07T02:54:13.302
https://www.wikipedia.org/,Yes,108,0,2020-04-07T02:54:23.661
https://www.wikipedia.org/,Yes,143,0,2020-04-07T02:54:34.015
https://www.wikipedia.org/,Yes,109,0,2020-04-07T02:54:44.405
https://www.wikipedia.org/,Yes,108,0,2020-04-07T02:54:54.770
https://www.wikipedia.org/,Yes,119,0,2020-04-07T02:55:05.145
https://www.wikipedia.org/,Yes,120,0,2020-04-07T02:55:15.521
https://www.wikipedia.org/,Yes,112,0,2020-04-07T02:55:25.902
https://www.wikipedia.org/,Yes,108,0,2020-04-07T02:55:36.281
https://www.wikipedia.org/,Yes,109,0,2020-04-07T02:55:46.639
https://www.wikipedia.org/,Yes,127,0,2020-04-07T02:55:57.020
https://www.wikipedia.org/,Yes,131,0,2020-04-07T02:56:07.421
https://www.wikipedia.org/,Yes,106,0,2020-04-07T02:56:17.793
https://www.wikipedia.org/,Yes,114,0,2020-04-07T02:56:28.163
https://www.wikipedia.org/,Yes,107,0,2020-04-07T02:56:38.727
https://www.wikipedia.org/,Yes,119,0,2020-04-07T02:56:49.100
https://www.wikipedia.org/,Yes,132,0,2020-04-07T02:56:59.468
https://www.wikipedia.org/,Yes,130,0,2020-04-07T02:57:09.869
https://www.wikipedia.org/,Yes,197,0,2020-04-07T02:57:20.292
https://www.wikipedia.org/,Yes,114,0,2020-04-07T02:57:30.782
https://www.wikipedia.org/,Yes,111,0,2020-04-07T02:57:41.130
https://www.wikipedia.org/,Yes,148,0,2020-04-07T02:57:51.515
https://www.wikipedia.org/,Yes,116,0,2020-04-07T02:58:01.908
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:58:12.280
https://www.wikipedia.org/,Yes,112,0,2020-04-07T02:58:22.665
https://www.wikipedia.org/,Yes,139,0,2020-04-07T02:58:33.011
https://www.wikipedia.org/,Yes,113,0,2020-04-07T02:58:43.444
https://www.wikipedia.org/,Yes,109,0,2020-04-07T02:58:53.812
https://www.wikipedia.org/,Yes,118,0,2020-04-07T02:59:04.167
https://www.wikipedia.org/,Yes,106,0,2020-04-07T02:59:14.532
https://www.wikipedia.org/,Yes,494,0,2020-04-07T02:59:24.898
https://www.wikipedia.org/,Yes,109,0,2020-04-07T02:59:36.030
https://www.wikipedia.org/,Yes,112,0,2020-04-07T02:59:46.406
https://www.wikipedia.org/,Yes,122,0,2020-04-07T02:59:56.770
https://www.wikipedia.org/,Yes,118,0,2020-04-07T03:00:07.164
https://www.wikipedia.org/,Yes,104,0,2020-04-07T03:00:17.555
https://www.wikipedia.org/,Yes,129,0,2020-04-07T03:00:27.923
https://www.wikipedia.org/,Yes,145,0,2020-04-07T03:00:38.300
https://www.wikipedia.org/,Yes,111,0,2020-04-07T03:00:48.744
https://www.wikipedia.org/,Yes,118,0,2020-04-07T03:00:59.120
https://www.wikipedia.org/,Yes,114,0,2020-04-07T03:01:09.564
https://www.wikipedia.org/,Yes,124,0,2020-04-07T03:01:19.905
https://www.wikipedia.org/,Yes,117,0,2020-04-07T03:01:30.299
https://www.wikipedia.org/,Yes,106,0,2020-04-07T03:01:40.680
https://www.wikipedia.org/,Yes,121,0,2020-04-07T03:01:51.125
https://www.wikipedia.org/,Yes,116,0,2020-04-07T03:02:01.558
https://www.wikipedia.org/,Yes,107,0,2020-04-07T03:02:11.934
https://www.wikipedia.org/,Yes,123,0,2020-04-07T03:02:22.305
https://www.wikipedia.org/,Yes,4869,0,2020-04-07T03:01:59.318
https://www.wikipedia.org/,Yes,112,0,2020-04-07T03:02:32.678
https://www.wikipedia.org/,Yes,130,0,2020-04-07T03:02:43.059
https://www.wikipedia.org/,Yes,114,0,2020-04-07T03:02:53.457
https://www.wikipedia.org/,Yes,114,0,2020-04-07T03:03:03.810
https://www.wikipedia.org/,Yes,122,0,2020-04-07T03:03:14.163
https://www.wikipedia.org/,Yes,106,0,2020-04-07T03:03:24.529
https://www.wikipedia.org/,Yes,106,0,2020-04-07T03:03:34.879
https://www.wikipedia.org/,Yes,106,0,2020-04-07T03:03:45.211
https://www.wikipedia.org/,Yes,122,0,2020-04-07T03:03:55.546
https://www.wikipedia.org/,Yes,114,0,2020-04-07T03:04:05.916
https://www.wikipedia.org/,Yes,132,0,2020-04-07T03:04:16.268
https://www.wikipedia.org/,Yes,106,0,2020-04-07T03:04:26.646
https://www.wikipedia.org/,Yes,113,0,2020-04-07T03:04:37.019
https://www.wikipedia.org/,Yes,118,0,2020-04-07T03:04:47.394
https://www.wikipedia.org/,Yes,109,0,2020-04-07T03:04:57.779
https://www.wikipedia.org/,Yes,119,0,2020-04-07T03:05:08.181
https://www.wikipedia.org/,Yes,125,0,2020-04-07T03:05:18.590
https://www.wikipedia.org/,Yes,109,0,2020-04-07T03:05:28.966
https://www.wikipedia.org/,Yes,119,0,2020-04-07T03:05:39.322
https://www.wikipedia.org/,Yes,108,0,2020-04-07T03:05:49.740
https://www.wikipedia.org/,Yes,115,0,2020-04-07T03:06:00.112
https://www.wikipedia.org/,Yes,113,0,2020-04-07T03:06:10.483
https://www.wikipedia.org/,Yes,118,0,2020-04-07T03:06:20.825
https://www.wikipedia.org/,Yes,111,0,2020-04-07T03:06:31.179
https://www.wikipedia.org/,Yes,114,0,2020-04-07T03:06:41.538
https://www.wikipedia.org/,Yes,111,0,2020-04-07T03:06:51.931
https://www.wikipedia.org/,Yes,110,0,2020-04-07T03:07:02.300
https://www.wikipedia.org/,Yes,116,0,2020-04-07T03:07:12.661
https://www.wikipedia.org/,Yes,110,0,2020-04-07T03:07:23.040
https://www.wikipedia.org/,Yes,107,0,2020-04-07T03:07:33.414
https://www.wikipedia.org/,Yes,107,0,2020-04-07T03:07:43.795
https://www.wikipedia.org/,Yes,109,0,2020-04-07T03:07:54.163
https://www.wikipedia.org/,Yes,27493,0,2020-04-07T03:06:46.621
https://www.wikipedia.org/,Yes,113,0,2020-04-07T03:08:04.518
https://www.wikipedia.org/,Yes,116,0,2020-04-07T03:08:14.927
https://www.wikipedia.org/,Yes,123,0,2020-04-07T03:08:25.301
https://www.wikipedia.org/,Yes,119,0,2020-04-07T03:08:35.669
https://www.wikipedia.org/,Yes,122,0,2020-04-07T03:08:46.106
https://www.wikipedia.org/,Yes,108,0,2020-04-07T03:08:56.471
https://www.wikipedia.org/,Yes,116,0,2020-04-07T03:09:06.839
https://www.wikipedia.org/,Yes,107,0,2020-04-07T03:09:17.211
https://www.wikipedia.org/,Yes,110,0,2020-04-07T03:09:27.566
https://www.wikipedia.org/,Yes,125,0,2020-04-07T03:09:37.931
https://www.wikipedia.org/,Yes,111,0,2020-04-07T03:09:48.345
https://www.wikipedia.org/,Yes,105,0,2020-04-07T03:09:58.698
https://www.wikipedia.org/,Yes,114,0,2020-04-07T03:10:09.069
https://www.wikipedia.org/,Yes,120,0,2020-04-07T03:10:19.484
https://www.wikipedia.org/,Yes,114,0,2020-04-07T03:10:29.843
https://www.wikipedia.org/,Yes,105,0,2020-04-07T03:10:40.223
https://www.wikipedia.org/,Yes,122,0,2020-04-07T03:10:50.588
https://www.wikipedia.org/,Yes,124,0,2020-04-07T03:11:00.979
https://www.wikipedia.org/,Yes,112,0,2020-04-07T03:11:11.360
https://www.wikipedia.org/,Yes,289,0,2020-04-07T03:11:21.744
https://www.wikipedia.org/,Yes,115,0,2020-04-07T03:11:32.284
https://www.wikipedia.org/,Yes,127,0,2020-04-07T03:11:42.649
https://www.wikipedia.org/,Yes,111,0,2020-04-07T03:11:53.128
https://www.wikipedia.org/,Yes,107,0,2020-04-07T03:12:03.485
https://www.wikipedia.org/,Yes,115,0,2020-04-07T03:12:13.826
https://www.wikipedia.org/,Yes,119,0,2020-04-07T03:12:24.208
https://www.wikipedia.org/,Yes,127,0,2020-04-07T03:12:34.813
https://www.wikipedia.org/,Yes,104,0,2020-04-07T03:12:45.192
https://www.wikipedia.org/,Yes,116,0,2020-04-07T03:12:55.534
https://www.wikipedia.org/,Yes,135,0,2020-04-07T03:13:05.908
https://www.wikipedia.org/,Yes,119,0,2020-04-07T03:13:16.280
https://www.wikipedia.org/,Yes,111,0,2020-04-07T03:13:26.661
https://www.wikipedia.org/,Yes,117,0,2020-04-07T03:13:37.015
https://www.wikipedia.org/,Yes,114,0,2020-04-07T03:13:47.411
https://www.wikipedia.org/,Yes,112,0,2020-04-07T03:13:57.794
https://www.wikipedia.org/,Yes,266,0,2020-04-07T03:14:08.204
https://www.wikipedia.org/,Yes,115,0,2020-04-07T03:14:18.707
https://www.wikipedia.org/,Yes,167,0,2020-04-07T03:14:29.046
https://www.wikipedia.org/,Yes,114,0,2020-04-07T03:14:39.446
https://www.wikipedia.org/,Yes,103,0,2020-04-07T03:14:49.816
https://www.wikipedia.org/,Yes,113,0,2020-04-07T03:15:00.158
https://www.wikipedia.org/,Yes,125,0,2020-04-07T03:15:10.517
https://www.wikipedia.org/,Yes,111,0,2020-04-07T03:15:20.922
https://www.wikipedia.org/,Yes,110,0,2020-04-07T03:15:31.286
https://www.wikipedia.org/,Yes,107,0,2020-04-07T03:15:41.631
https://www.wikipedia.org/,Yes,112,0,2020-04-07T03:15:52.013
https://www.wikipedia.org/,Yes,112,0,2020-04-07T03:16:02.398
https://www.wikipedia.org/,Yes,107,0,2020-04-07T03:16:12.755
https://www.wikipedia.org/,Yes,116,0,2020-04-07T03:16:23.109
https://www.wikipedia.org/,Yes,118,0,2020-04-07T03:16:33.476
https://www.wikipedia.org/,Yes,200,0,2020-04-07T03:16:43.851
https://www.wikipedia.org/,Yes,118,0,2020-04-07T03:16:54.288
