01dde83ef0e265aa11c5d0472ce3b99c943fc8c128af495469decb3d66cb7185,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,true,Normal,1,0,130,132,98.48,Exceeds cut-off
5849c4a589b6f658064d386f90a837f5c11a107e3dbd317914e9b6cd74998bb8,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,1,0,130,113,86.92,Within cut-off
fb6faadbc727d52426132acdeb291541ffe075b8eabad402c727947e8ec3a6de,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,1,0,130,113,86.92,Within cut-off
85635e84dadfc23da53cdde75f40e3c15ff01143854fbc0b78d3d4a19d9d006b,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,1,0,130,105,80.77,Within cut-off
b0cc0ab55c5b536afeb539617ecb447b42e154c1150425692491c8c30495b472,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,1,0,130,109,83.85,Within cut-off
e016f0baca945ffeb630c0e75eaa70c445c0d907851fe28e53f8acf4dbd3ed53,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,1,0,130,105,80.77,Within cut-off
312462be2f6872a26d5d27f31f546102ec68d04289e0e5816ad371500e908448,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,1,0,130,109,83.85,Within cut-off
1fc931ea2859b3ee0dbaf2ac13dc0537b95f9dd866dcb510a4fb2c86250b883a,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,1,0,130,107,82.31,Within cut-off
45b253561ac0923356782460940aa14c2be4065d8304fc6cae722e0a29d2ff3f,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,1,0,130,122,93.85,Within cut-off
f8cd1d4a7dba85041ffc1c485e89ababeccb22a1b610804c9eff2b10551f2348,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,1,0,130,116,89.23,Within cut-off
2f0755f7b2d135e585252534e726d2475a3468cd1ba0020ad2d588a28d100394,1GxMTAdaNg94QogeHB5P6wXWTReMhpVx3ZtMWE,161r7RpfkYDraapBTibqnHXvBj5FGATuRo1SRY,wikipedia,false,Normal,1,0,130,121,93.08,Within cut-off
