https://www.yahoo.com  ,Yes,5731,1,2020-04-03T18:48:42.859
https://www.ebay.com  ,Yes,15809,1,2020-04-03T18:48:56.713
https://www.google.com,Yes,492,1,2020-04-03T18:49:14.219
https://www.example.com  ,Yes,683,1,2020-04-03T18:49:21.287
https://www.paypal.com  ,Yes,20235,1,2020-04-03T18:49:23.016
https://www.bing.com/  ,Yes,606,1,2020-04-03T18:49:51.291
https://www.techcrunch.com/  ,Yes,2682,1,2020-04-03T18:50:03.712
https://www.wikipedia.org/,Yes,842,1,2020-04-03T18:51:43.785
http://bcrg.azurewebsites.net/  ,Yes,867,2,2020-04-03T18:51:57.181
https://www.yahoo.com  ,Yes,940,2,2020-04-03T18:52:02.735
https://www.ebay.com  ,Yes,595,2,2020-04-03T18:52:13.396
https://www.google.com,Yes,938,2,2020-04-03T18:52:15.436
https://www.example.com  ,Yes,1012,2,2020-04-03T18:52:16.903
https://www.paypal.com  ,Yes,1829,2,2020-04-03T18:52:22.940
https://www.bing.com/  ,Yes,545,2,2020-04-03T18:52:26.268
https://www.hec.gov.pk/  ,Yes,3904,2,2020-04-03T18:53:04.056
https://www.wikipedia.org/,Yes,305,2,2020-04-03T18:53:08.181
http://bcrg.azurewebsites.net/  ,Yes,352,3,2020-04-03T18:53:19.423
https://www.yahoo.com  ,Yes,1118,3,2020-04-03T18:53:23.425
https://www.ebay.com  ,Yes,480,3,2020-04-03T18:53:34.167
https://www.google.com,Yes,818,3,2020-04-03T18:53:35.106
https://www.example.com  ,Yes,222,3,2020-04-03T18:53:36.668
https://www.paypal.com  ,Yes,1364,3,2020-04-03T18:53:37.796
https://www.bing.com/  ,Yes,324,3,2020-04-03T18:53:39.673
https://www.techcrunch.com/  ,Yes,1397,3,2020-04-03T18:53:40.561
https://www.wordpress.com/  ,Yes,2709,3,2020-04-03T18:53:47.846
https://www.wordpress.org/  ,Yes,3354,3,2020-04-03T18:53:53.295
https://www.neduet.edu.pk/,Yes,230,3,2020-04-03T18:53:58.499
https://www.hec.gov.pk/  ,Yes,1066,3,2020-04-03T18:53:59.196
https://www.wikipedia.org/,Yes,558,3,2020-04-03T18:54:01.005
http://bcrg.azurewebsites.net/  ,Yes,507,4,2020-04-03T18:54:12.797
https://www.yahoo.com  ,Yes,1090,4,2020-04-03T18:54:15.275
https://www.ebay.com  ,Yes,1411,4,2020-04-03T18:54:17.716
https://www.google.com,Yes,219,4,2020-04-03T18:54:20.230
https://www.example.com  ,Yes,242,4,2020-04-03T18:54:20.557
https://www.paypal.com  ,Yes,2884,4,2020-04-03T18:54:23.468
https://www.bing.com/  ,Yes,1017,4,2020-04-03T18:54:27.256
https://www.techcrunch.com/  ,Yes,1755,4,2020-04-03T18:54:28.896
https://www.wordpress.com/  ,Yes,1951,4,2020-04-03T18:54:39.176
https://www.wordpress.org/  ,Yes,1298,4,2020-04-03T18:54:43.777
